,business_id,name,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
3185,Ju5gf5DUVhZ0nU953gtpug,Mazatlan Mexican Restaurant,Portland,OR,97229,45.5266849,-122.8158447,3.0,58,1,"Mexican, Restaurants"
3186,czqglVbODzr3JRXC3XMMiQ,5 Volcanes Pupuseria,Portland,OR,97206,45.4861187929,-122.5887911727,4.5,13,0,"Restaurants, Salvadoran, Latin American"
3187,sp2Tn2zANChksCVw8OWWWg,House Burrito,Portland,OR,97201,45.5137447,-122.6777324,2.5,9,0,"Mexican, Restaurants"
3188,bY7ayPis7g76ZxxtbgBLaA,48 North Pizzeria,Portland,OR,97203,45.591332,-122.7557047,3.5,113,1,"Vegan, Restaurants, Beer Bar, Italian, Bars, Beer, Wine & Spirits, Wine Bars, Chicken Wings, Nightlife, Food, Food Delivery Services, Pizza"
3189,8yzQTvTr2uFUzoBGyEWh8w,Subway,Portland,OR,97232,45.5324834199,-122.6536200166,1.5,21,1,"Sandwiches, Fast Food, Restaurants"
3190,gA_Q7u31gxv2mcnS8EI8Fg,North End Saloon,Portland,OR,97209,45.5243824,-122.6757352,4.0,19,0,"Cocktail Bars, Restaurants, Beer Bar, Nightlife, American (Traditional), Bars"
3191,BPGbPrTFV4Z_bjOwm2AO9w,The Rose,Portland,OR,97204,45.5219494,-122.6715879,4.0,21,0,"Nightlife, Lounges, Pizza, Dance Clubs, Bars, Restaurants"
3192,RLwfUeK2OQU31NA10IMyjg,Rite Aid,Portland,OR,97266,45.502907,-122.540144,1.5,10,1,"Convenience Stores, Food, Shopping, Drugstores, Photography Stores & Services"
3193,rrBBMJzUJpx7jFT02j5AmA,Taco Bell,Portland,OR,97203,45.580702,-122.719154,2.0,60,1,"Restaurants, Tex-Mex, Tacos, Mexican, Fast Food, Breakfast & Brunch"
3194,yWP2UNfvP8ef1q2_bIay-w,Rams 3 G's Market,Portland,OR,97205,45.5226196,-122.690309,3.5,6,0,"Sandwiches, Grocery, Convenience Stores, Restaurants, Food"
3195,-CPd_oNhKSF9R4cjNg0yzQ,Pedal Bike Tours,Portland,OR,97204,45.521572,-122.6729487,5.0,736,1,"Hotels & Travel, Tours, Bike Rentals, Historical Tours, Food Tours, Active Life"
3196,1mejOVl_arP-R-iyPC40ww,Chai Thai,Portland,OR,97233,45.5192612,-122.5189003,4.5,409,1,"Thai, Restaurants"
3197,6MrMXmbsuZLGJwfLxHk0rQ,Harvey's Comedy Club,Portland,OR,97209,45.526416,-122.676293,3.0,231,1,"American (New), American (Traditional), Comedy Clubs, Nightlife, Bars, Restaurants"
3198,9PiaYUyregyaFGuZqCkEjA,Elevator Cafe and Commons,Portland,OR,97214,45.513869,-122.6549977,4.5,51,1,"Coffee & Tea, Sandwiches, American (New), Restaurants, Food, Salad"
3199,dRNZvYtl7rU0G5kzvlk5zg,Melty & Meaty Sandwich Eatery,Portland,OR,97204,45.5190919,-122.6794909,4.5,19,1,"Restaurants, Sandwiches, Food Trucks, Food, Specialty Food"
3200,Y-JSxnOxcY-uCzLYXIvs8w,Laughing Planet,Portland,OR,97214,45.5163036,-122.6304903,3.5,197,1,"Vegetarian, Restaurants, American (Traditional), Cafes, Vegan, Juice Bars & Smoothies, American (New), Food, Mexican"
3201,0Qp2DNuVUYg-CoR-jBorIg,Muddy's Coffeehouse,Portland,OR,97227,45.5487528,-122.6752419,3.5,82,0,"Coffee & Tea, Restaurants, Lounges, Bars, Nightlife, Food"
3202,HmX-Rqy-Kp22peQ_7r_c6A,Fernando's Alegria,Portland,OR,97206,45.4859677,-122.5883313,4.0,36,1,"Food Stands, Food Trucks, Food, Mexican, Restaurants"
3203,yJdxCjlvIIgcBFFO3tuwYw,Gamila Cuisine,Portland,OR,97209,45.5236674,-122.6741204,4.5,45,1,"Food Trucks, Food, Food Stands, Restaurants, Moroccan"
3204,JbppQm-8EvAVTYpBY6dDsQ,New Seasons Market - Arbor Lodge,Portland,OR,97217,45.5687825,-122.6817232,3.5,153,1,"Shopping, Specialty Food, Grocery, Drugstores, Organic Stores, Food, Health Markets"
3205,a0cXjyIaPj-Kvbvd8nXJVw,Akira sushi,Portland,OR,97230,45.535265,-122.535433,4.5,107,1,"Restaurants, Seafood, Japanese, Sushi Bars"
3206,V0hVPjYFSe9AEeUMsPU4SA,Thai Me Up,Portland,OR,97215,45.5226707,-122.6039461,3.0,91,0,"Food Trucks, Food, Thai, Restaurants"
3207,vYYs3xEAAJWSI8p0SABEpg,Walgreens,Portland,OR,97213,45.5475251,-122.5904566,3.0,9,1,"Cosmetics & Beauty Supply, Food, Drugstores, Shopping, Beauty & Spas, Convenience Stores"
3208,EqvvmROsoa2iFTGsrtZSFw,Torta-landia,Portland,OR,97206,45.492586,-122.6015737,4.0,244,0,"Bars, Restaurants, Juice Bars & Smoothies, Nightlife, Mexican, Food, Pubs"
3209,Y-tCpJHgDgB5LRFAD0MThw,The Woodsman Tavern,Portland,OR,97206,45.5055148,-122.6154689,3.5,520,0,"Nightlife, Restaurants, Diners, Bars, American (New)"
3210,P2QsragsvHtNgdF4DKuR-A,Starbucks,Portland,OR,97213,45.526268,-122.616035,3.5,20,1,"Food, Coffee & Tea"
3211,FGBFc_KnB2X3SJ9gfxEJ9Q,Mocha Momma's Good Coffee Cafe,Portland,OR,97202,45.4783033,-122.6490347,4.0,14,0,"Food, Coffee & Tea, Bagels"
3212,W6kwlzRyYMnSvo7ml5z_hQ,Ruby Jewel,Portland,OR,97223,45.4502575684,-122.7813148499,3.5,5,1,"Ice Cream & Frozen Yogurt, Food, Food Trucks"
3213,WoXBHrn4wQUNl7a2Tr_Nnw,SuperDog,Portland,OR,97204,45.5167011,-122.680065,4.5,13,0,"Hot Dogs, Restaurants"
3214,moQXTAZE9hkA11SK78Um_w,Lompoc Tavern,Portland,OR,97210,45.5343363,-122.6987587,3.5,126,0,"Breweries, Food, Salad, American (Traditional), Pubs, Restaurants, Nightlife, Bars, Beer, Wine & Spirits"
3215,XC2bJAlEA3jwUHlvBklIEA,Koi Fusion,Portland,OR,97217,45.5545157,-122.6757358,4.0,6,1,"Restaurants, Korean, Food Trucks, Food"
3216,Hvwxs3zu4axmSiqYDuCTKA,Masu Sushi,Portland,OR,97205,45.5225887,-122.6840513,4.0,674,1,"Restaurants, Cocktail Bars, Bars, Vegetarian, Fast Food, Food, Nightlife, Juice Bars & Smoothies, Japanese, Sushi Bars"
3217,5LppZSW_wSfDYaAA6EA_kQ,Zell's Cafe,Portland,OR,97214,45.5170899,-122.6524691,4.5,554,1,"Restaurants, Breakfast & Brunch"
3218,J0K_Onpk6DcdZznv9488BQ,Jim & Patty's Coffee,Portland,OR,97213,45.5485259,-122.6115275,4.0,235,1,"Breakfast & Brunch, Food, Coffee & Tea, Restaurants"
3219,gmx8sofpo_EQ9rwMiT3pUg,El Tacoriendo,Portland,OR,97220,45.5577208,-122.5440444,4.0,45,0,"Restaurants, Food, Mexican"
3220,TVks4tWUHa4t-QZh8kAvcw,Moberi,Portland,OR,97201,45.510311,-122.681868,4.5,47,1,"Vegan, Vegetarian, Juice Bars & Smoothies, Acai Bowls, Food, Restaurants"
3221,dmBbW6K0hFscBrgb_lpGrg,High Noon,Portland,OR,97204,45.5171457,-122.6749896,4.0,129,0,"American (New), Cocktail Bars, Tex-Mex, Tapas/Small Plates, Venues & Event Spaces, Restaurants, Event Planning & Services, Nightlife, Bars, Latin American"
3222,13Kgh4NxlGLgTDaTlKxzFw,82nd Street Bar & Grill,Portland,OR,97266,45.4860809,-122.5785318,4.0,25,1,"Sports Bars, Nightlife, Restaurants, American (Traditional), Bars"
3223,C4TD7lx7mbFHjqOCmMVk-w,Portland Philly Cheesesteak Company,Portland,OR,97212,45.5494598069,-122.6619164815,4.5,7,0,"Restaurants, Cheesesteaks, Sandwiches, Food Stands"
3224,F5LolHgB5Yznr1j0xhudbQ,Hot Dog Energy,Portland,OR,97203,45.5895989,-122.7533142,4.5,10,1,"Bagels, Hot Dogs, Food, Restaurants, Delis"
3225,-6Pmtqzqcv2wwu9zatwnSQ,Casa Naranja,Portland,OR,97217,45.554067,-122.675829,3.0,102,0,"Burgers, Tapas/Small Plates, Restaurants, Tapas Bars"
3226,pnRlxwGa19O_AIrkZmckHQ,Rainbow Dragon Restaurant,Portland,OR,97233,45.5187887,-122.5309651,3.5,92,1,"Restaurants, Chinese"
3227,CP9fHzUY5lIF5FggEZ1XpA,Boke Dokie,Portland,OR,97204,45.5169982,-122.6754259,4.5,7,0,"Restaurants, Southern, Food Court, American (Traditional)"
3228,4XyXfIPnyXPVE2VY3cQ__w,Raven & Rose,Portland,OR,97201,45.5148935,-122.682372,4.0,467,1,"American (New), American (Traditional), Restaurants, Gastropubs, Nightlife, Pubs, Bars, British, Irish"
3229,8khF7JgiXvXfa8dzCkfBmw,Cider Bite,Portland,OR,97209,45.5269788,-122.6839057,4.5,218,1,"Nightlife, Food, Breweries, Bars, Pubs, Lounges, Gluten-Free, Cideries, Restaurants, Beer, Wine & Spirits"
3230,OmZo2Q_C3foV8yxTZGwvbQ,Bun Bo Hue Restaurant,Portland,OR,97266,45.472159,-122.5790222,4.5,371,1,"Restaurants, Vietnamese, Noodles"
3231,HUzg-fmD14m6XEeMtUJL-g,Taqueria Uruapan,Portland,OR,97266,45.4686822,-122.5792681,4.0,17,0,"Restaurants, Mexican"
3232,Yi449S7MV072VqCC93QNNA,McMenamins Ringler's Annex,Portland,OR,97205,45.5228303,-122.683702,4.0,259,1,"Pubs, Nightlife, Coffee & Tea, Restaurants, American (Traditional), Bars, Food"
3233,5_7rV6HEj4N20WqP7b75BA,Miss Kate's Southern Kitchen,Portland,OR,97217,45.554373,-122.6758145,4.0,108,0,"Restaurants, Food Stands, Food, Soul Food, Street Vendors, Southern"
3234,Dm7ptPVFozzKR_mrFlUesw,Shawarma Express,Portland,OR,97213,45.5404852,-122.6093559,4.5,21,1,"Food, Food Trucks, Restaurants, Mediterranean, Halal"
3235,wTkW48iefPaqwXAC9cdPdQ,Rollin' Fresh,Portland,OR,97214,45.5127807645,-122.6551709671,4.0,62,1,"Sushi Bars, Restaurants, Food, Food Trucks, Asian Fusion, Street Vendors"
3236,-79l25_zCDRHP9pk8q5xMg,Macau Szechwan Seafood Restaurant,Portland,OR,97220,45.52774,-122.579414,4.0,60,0,"Chinese, Cantonese, Seafood, Szechuan, Restaurants"
3237,I-j0Vr9vJAddRJz_Em3pJg,Pho Kim,Portland,OR,97216,45.5070160964,-122.5784020498,4.0,209,1,"Vietnamese, Restaurants, Soup, Noodles"
3238,C8oJsTKfIh-Gk8yr--BhHQ,Madena of the Pearl,Portland,OR,97209,45.5263505,-122.6819505,3.0,23,0,"Mediterranean, Restaurants, Middle Eastern, Food, Specialty Food"
3239,02zxeA0HiTpp5yuhXDIWug,See's Candies,Portland,OR,97223,45.450218,-122.78118,4.5,19,1,"Candy Stores, Food, Specialty Food, Flowers & Gifts, Shopping, Chocolatiers & Shops, Gift Shops"
3240,RXpfpAPrQvndfnnJDOE52A,KCs Deli,Portland,OR,97220,45.5477074,-122.5782833,4.5,17,1,"American (Traditional), Nightlife, Restaurants, Bars, Delis"
3241,4wdqgsX47aCFXXQRroSRuA,Pastrygirl,Portland,OR,97215,45.5191918463,-122.5821212679,4.5,104,0,"Food, Desserts, Bakeries, Restaurants"
3242,9-gSCzV0UsZuO07m6zFP_A,Clay's Smokehouse,Portland,OR,97202,45.5049290109,-122.636294,4.0,251,0,"Barbeque, Food, Restaurants, Smokehouse, American (Traditional)"
3243,iyu3qzaLyOsLDkxf-XqcyA,Mio Sushi,Portland,OR,97202,45.4641036987,-122.6466827393,3.5,152,1,"Sushi Bars, Restaurants, Japanese, Soup, Asian Fusion"
3244,8UBvnzzudKkA60yt470k3g,Lucier,Portland,OR,97201,45.5078845,-122.6739237,4.5,15,0,"Restaurants, French"
3245,fSvABov7cVS6MA3Kl4VDBg,Miss Zumstein,Portland,OR,97218,45.559379,-122.620573,4.5,104,1,"Food, Coffee & Tea, Bakeries"
3246,SRccbcO5mCsnEDsl098MjQ,Elephants on Wheels,Portland,OR,97204,45.5192228,-122.6773476,4.5,6,0,"Food Stands, Restaurants, Food, Coffee & Tea, Sandwiches, Soup, Food Trucks, Street Vendors"
3247,vJI56SYInGogUgIzAdzb0g,Bhai's Meat Market,Portland,OR,97229,45.54347,-122.8674657966,4.5,11,1,"Meat Shops, Butcher, Restaurants, Specialty Food, Food, Halal"
3248,Rh_DSB3az711xLt3QyDcYw,Al's Thai Food,Portland,OR,97217,45.6017904,-122.6699828588,4.5,112,1,"Thai, Restaurants"
3249,BLvyE5S3Ch-VeGJKXildOw,krazy cups and cafe,Portland,OR,97214,45.5126388,-122.6529068,3.0,5,1,"Desserts, Food"
3250,-FNjIbIqybETW-eUaNMbLA,Fox & Hounds,Portland,OR,97253,45.5248317755,-122.6726215696,3.0,74,0,"Restaurants, American (Traditional), Nightlife, Bars, Cocktail Bars, Sports Bars, Pubs, Gay Bars"
3251,pPwlKPpJFmO5rzyiRx4G6A,Kornblatt's,Portland,OR,97210,45.527388,-122.6982998,3.5,465,1,"Delis, Sandwiches, Restaurants, Breakfast & Brunch"
3252,4EX_2W2kXLHXx7WGzwX-6w,Puerto Jaibo,Portland,OR,97266,45.4816802843,-122.5790860131,4.5,19,1,"Restaurants, Mexican"
3253,3WTOx3evSg535nZ8E81jtA,Spearmint Rhino Gentlemen's Club,Portland,OR,97236,45.5042257,-122.4997294,3.5,15,0,"Cabaret, Arts & Entertainment, Adult Entertainment, Beer, Wine & Spirits, Strip Clubs, Nightlife, Food"
3254,x4Kue9D-tViVpQ_ftFfY1A,Pyro Pizza,Portland,OR,97214,45.5124108,-122.6533634,4.0,345,1,"Food, Pizza, Food Stands, Food Trucks, Restaurants"
3255,fvyEQjjepcIZ4HKP7McOjA,Wired on Burnside,Portland,OR,97210,45.5231893,-122.6961727,4.5,13,0,"Sandwiches, Food, Coffee & Tea, Restaurants"
3256,d-CRpmrfYs96XMZ19tnWJw,Frutilandia,Portland,OR,97204,45.5182142,-122.6783088,4.0,29,0,"American (New), Restaurants, Juice Bars & Smoothies, Food"
3257,rdOPjeVM7NffabnMEtFFfA,Pupuseria 5 Volcanes,Portland,OR,97266,45.4674581,-122.5787738,4.0,63,0,"Restaurants, Salvadoran, Latin American, American (Traditional), Mexican"
3258,_LEEq3Gt5WVim-kw_nqzXQ,India Chaat House,Portland,OR,97205,45.5198385459,-122.6845405615,4.0,54,0,"Indian, Food Stands, Restaurants, Vegetarian, Pakistani"
3259,TvZ-8ZEcsv93UvMQXnvOug,Papa Haydn Northwest,Portland,OR,97210,45.5278554,-122.6987271,4.0,1194,1,"Nightlife, Desserts, Restaurants, Cocktail Bars, Bars, Food, Breakfast & Brunch, American (New), Bakeries"
3260,jr9sXOo5JsiHsLAagsYJIg,PDX Meal Prep,Portland,OR,97202,45.48521,-122.64703,4.0,5,1,"Food, Food Delivery Services, Personal Chefs, Event Planning & Services"
3261,4rru6AlNZevMV_kejhm1qA,Jantzen Beach Bar & Grill,Portland,OR,97217,45.612798,-122.675371,3.0,90,1,"Restaurants, American (Traditional), Nightlife, Bars, American (New), Breakfast & Brunch, Coffee & Tea, Food"
3262,leU9-Kd1HdcICWHlmfLb8Q,Lardo,Portland,OR,97205,45.5220247,-122.6835699,4.0,1086,1,"Sandwiches, Restaurants"
3263,1FY_gJhN5VqzNb84A_Dlrw,Era's Tiny Diner,Portland,OR,97218,45.5559924,-122.60089,3.5,6,0,"Burgers, Restaurants, Food Stands"
3264,8st0Up132yLiYZof7lt5MQ,Ken's Artisan Pizza,Portland,OR,97209,45.5205794,-122.6370824,4.0,700,1,"Office Cleaning, Professional Services, Restaurants, Tree Services, Home Services, Pizza"
3265,uUFBetncPYNVDbBvkLsm9w,Brooklyn Trattoria,Portland,OR,97229,45.5542432686,-122.8360280431,4.0,159,1,"Food, Desserts, Italian, Restaurants, Mediterranean, Wine Bars, Bars, Nightlife, Cocktail Bars"
3266,qCyDatIL1MNeSo12WJEZjg,Laurelhurst Theater,Portland,OR,97214,45.5232905,-122.637512,4.5,381,1,"Arts & Entertainment, Restaurants, Cinema"
3267,yAyy2PzJHxh4XDtL7LAa_g,Edelweiss Sausage Co & Delicatessen,Portland,OR,97202,45.5005661,-122.6535021,4.0,264,1,"Delis, Food, Specialty Food, Grocery, Beer, Wine & Spirits, Restaurants, German, Meat Shops"
3268,iSvnxQ8UL2Licc6v7ZRdlA,Noodles Restaurant,Portland,OR,97225,45.4862721,-122.7473152,4.5,194,1,"Restaurants, Asian Fusion, Italian, Vegetarian"
3269,UEtbP5ONZRLI9wUgV1OZ8w,Portland Farmers Market - Pioneer Courthouse Square,Portland,OR,97204,45.5170935,-122.6797356,4.5,7,0,"Food, Farmers Market"
3270,A3L8y6oFYmQ0Y_rgYtALQw,Dick's Primal Burger,Portland,OR,97218,45.5540412,-122.6017075,4.0,7,1,"Restaurants, Burgers, American (Traditional)"
3271,1PLKsqqv3CeonQf9kPw2QA,JST Seafood Market,Portland,OR,97209,45.535399,-122.688056,4.5,39,1,"Grocery, Seafood, Seafood Markets, Restaurants, Sushi Bars, Food, Specialty Food, Japanese"
3272,0DHJw7c1YBHGYu1F1JG11g,Subway Restaurants,Portland,OR,97232,45.5317516372,-122.661879027,2.5,20,0,"Sandwiches, Restaurants, Fast Food"
3273,OiCCTRe0zsKT7l3rvob7Mw,Bamboo Sushi,Portland,OR,97205,45.5223015,-122.6828186,4.0,625,1,"Japanese, Sushi Bars, Restaurants"
3274,h8t_xJ0PtZrRBSU-HY-7rQ,Yuan Su Vegetarian,Portland,OR,97266,45.4961842,-122.5483409,4.5,278,1,"Asian Fusion, Vegetarian, Restaurants, Chinese, Vegan"
3275,lR03fVcIzITGW3G8REqOXw,Alma Chocolate,Portland,OR,97214,45.524193,-122.637099,4.5,9,0,"Chocolatiers & Shops, Specialty Food, Food"
3276,sK-7e4S-lDUSY0vOdVXU_Q,Taste of the Nation,Portland,OR,97209,45.5227386187,-122.6847312547,5.0,6,1,"Food, Desserts, Local Flavor"
3277,59sBLNaePP11Bx1cQkIGVg,Chin Yen Lounge,Portland,OR,97232,45.5232573,-122.6371396,3.0,29,0,"Lounges, Restaurants, Chinese, Bars, Nightlife, Dive Bars"
3278,wRW2uksCbxw3RlbK0MHTrg,HunnyMilk,Portland,OR,97232,45.523469,-122.637056,4.0,312,1,"Breakfast & Brunch, Event Planning & Services, Pop-Up Restaurants, Coffee & Tea, Cupcakes, Pubs, Caterers, Bars, Food Delivery Services, Bakeries, Restaurants, Desserts, Food, Ice Cream & Frozen Yogurt, Nightlife"
3279,QoPtXn4HNHWYxd5bbwsyUA,Smokehouse 21,Portland,OR,97209,45.5258417,-122.6944957,4.0,385,0,"Bars, Restaurants, Barbeque, Breakfast & Brunch, Nightlife"
3280,4jK3yvrsayIiXYsbfoZlgw,The Deli,Portland,OR,97222,45.43904,-122.6202822,4.5,15,1,"Restaurants, Food, Delis, Food Delivery Services, Cafeteria"
3281,MVJVFN9igUpQhbG2KDTjpw,Oishii Mika Sushi,Portland,OR,97201,45.5130011,-122.6774364344,3.5,11,1,"Restaurants, Sushi Bars"
3282,TgEOEQdjnToLbL70Mfwmmw,Portland Farmers Market,Portland,OR,97201,45.5128932,-122.6853859,4.5,435,1,"Food, Bakeries, Shopping, Local Flavor, Farmers Market, Arts & Crafts, Flowers & Gifts"
3283,zYw2xGlQOuL3m3ZVIifqnQ,Rolls Plus Grill,Portland,OR,97205,45.5204116,-122.6808017,4.0,40,1,"Street Vendors, Sushi Bars, Food, Food Stands, Restaurants, Vietnamese, Japanese"
3284,M4zae56hA6sb6V2TyJeo9w,Cruiser's Drive-In,Portland,OR,97236,45.5038386,-122.5239132,3.5,111,1,"Fast Food, Burgers, Restaurants"
3285,JWONXHOd3EItUNpDmPQ6MA,Pizzicato Pizza - Hillsdale,Portland,OR,97239,45.477907,-122.696078,3.0,67,1,"Salad, Pizza, Restaurants"
3286,euGV2OSxvkzvhjifg7Sa8g,Domo Dogs,Portland,OR,97205,45.521137,-122.6806465,4.5,12,0,"Food Stands, Restaurants, Japanese, Hot Dogs"
3287,P9XGDkmb_o9_a6muE53muw,Fat Kitty Falafel,Portland,OR,97255,45.5048155,-122.6452156,4.0,19,0,"Food, Specialty Food, Restaurants, Middle Eastern, Ethnic Food, Food Stands"
3288,egv0c35CTwHub3ttH5NprA,5 Flavor Cafe,Portland,OR,97229,45.531244,-122.830535,4.0,238,1,"Restaurants, Cafes, Tea Rooms, Bubble Tea, Taiwanese, Food, Coffee & Tea"
3289,e4YB_9tNSOgN1MD65zZYNg,Pho Green Papaya & Deli,Portland,OR,97214,45.5201,-122.661284,3.5,111,0,"Vegetarian, Vietnamese, Restaurants, Vegan"
3290,a5CIN_x1Q4ztP_pflgZyLg,Noodle House,Portland,OR,97205,45.5211288,-122.6812122,4.0,102,0,"Food Trucks, Chinese, Food Stands, Restaurants, Food, Noodles"
3291,BapqnzkmCzVFpVbWRmglVQ,Sylvan Stop and Go,Portland,OR,97221,45.5096863,-122.7350713,4.0,5,1,"Beer, Wine & Spirits, Specialty Food, Convenience Stores, Food"
3292,UQge-ZXjtjgEM5oSGaK-xA,Graffiti Sandwich,Portland,OR,97206,45.4790614,-122.6132006,4.5,10,0,"Sandwiches, Restaurants, Food Trucks, Food"
3293,nr-mqFFdbU07vMi7_0ZVZw,Altabira City Tavern,Portland,OR,97232,45.53045,-122.660871,3.5,367,0,"Breakfast & Brunch, Restaurants, Desserts, American (New), Food, Gastropubs"
3294,74-jqZTU5Z-5cDh36xNVHg,Arabian Nights Cafe,Portland,OR,97201,45.5144108087,-122.6832734048,4.0,37,0,"Middle Eastern, Restaurants"
3295,BX6qjVwVDgYYGvnXqPkKFQ,Heim Bakery & Cafe,Portland,OR,97213,45.5482991,-122.5893738,4.0,40,1,"Bakeries, Food, Cafes, Restaurants"
3296,z6SOSSfNtk97dO0kBL5H6w,Papa Murphy's,Portland,OR,97202,45.4754034,-122.649452,3.5,13,0,"Restaurants, Pizza, Vegetarian, Gluten-Free"
3297,mwddCw5GG_2P0txbLPHXrg,The Northwest Food & Wine Festival - DoubleTree Lloyd Center,Portland,OR,97232,45.530775,-122.655563,3.0,9,1,"Food, Festivals, Arts & Entertainment"
3298,YaUGYnfBjq1V-sI0BSokSQ,Ovation Coffee & Tea,Portland,OR,97209,45.532588,-122.6810282,5.0,740,1,"Cafes, Gluten-Free, Breakfast & Brunch, Restaurants, Food, Coffee & Tea"
3299,jYvVK60YNkPp3Ks3zEtA8w,Bangkok Xpress,Portland,OR,97213,45.5405469,-122.6098498,4.0,33,0,"Restaurants, Street Vendors, Thai, Food"
3300,x8ANo6VhoHHPAPQ2tn91vw,Pizza Maria,Portland,OR,97202,45.5047897,-122.633935,4.5,86,0,"Restaurants, Pizza"
3301,_aFjXsonk9pF2RIx_Q4-gw,Portland International Beerfest,Portland,OR,97232,45.524692,-122.678821,4.0,19,1,"Beer, Wine & Spirits, Food, Local Flavor, Arts & Entertainment, Nightlife, Festivals"
3302,B8l30zq20_VWQr2r5qqTYA,Captured Beer Bus,Portland,OR,97202,45.521791,-122.6375755,4.5,48,1,"Restaurants, Bars, Pubs, Beer Gardens, Beer, Wine & Spirits, Food Stands, Nightlife, Breweries, Food Trucks, Food"
3303,rKDbVq3ABJx_-borp4BRtg,Twilight Room,Portland,OR,97203,45.5817803,-122.7226489,3.5,101,1,"Diners, Restaurants, Bars, Nightlife, Dive Bars"
3304,xEX7ZxHAxA3BW1dvqVh8gA,Starbucks,Portland,OR,97239,45.479772,-122.672678,3.0,28,1,"Coffee & Tea, Food"
3305,PiLzOVPqLcW-5V84F1kTNg,Portland Spirit Cruises and Events,Portland,OR,97214,45.5056874834,-122.6644331818,3.5,269,1,"Venues & Event Spaces, Boat Charters, Active Life, American (Traditional), Boating, Restaurants, Event Planning & Services, Seafood"
3306,qU_V-gab9kEZ1Z5BypFsig,The Kettle Kitchen,Portland,OR,97205,45.5213921,-122.681041,4.5,8,0,"Food, Soup, Coffee & Tea, Food Stands, Restaurants, Sandwiches"
3307,VutNPaPnACKby8m8sVnUxA,Saffron Indian Kitchen,Portland,OR,97202,45.4780006065,-122.6490305549,4.0,5,0,"Food, Indian, Restaurants, Food Trucks"
3308,Y58zEQpESA00RHtV7VBOag,Margarita's Recipes,Portland,OR,97211,45.5592431,-122.648928,4.5,10,0,"Food Trucks, Local Flavor, Restaurants, Food, Tapas Bars"
3309,yf2wk35w_4qkGRyl42FKRg,Baba's Mediterranean Grill,Portland,OR,97229,45.554189,-122.8359767,3.5,57,0,"Mediterranean, Soup, Restaurants, Food, Desserts"
3310,ZsLbb4cOw_HE-2X-Z7k0pA,R Palate,Portland,OR,97204,45.5221437,-122.6771251,3.5,6,0,"Restaurants, American (New)"
3311,wzLfEZBHWzfslfZ6BXMJcA,Fred Meyer,Portland,OR,97209,45.5241023,-122.6928151,3.0,187,1,"Food, Drugstores, Shopping, Fashion, Grocery, Department Stores"
3312,jqvtFXUhUHdzfKXRRgMq1A,Sidecar 11,Portland,OR,97227,45.5516687,-122.6758373,4.5,157,1,"Bars, Nightlife, Restaurants, American (Traditional)"
3313,9KlQYvdh5cfIHQZpY4ET3g,Mr BBQ,Portland,OR,97266,45.489985,-122.5783225,5.0,5,1,"Restaurants, Barbeque"
3314,TAECv9cqLgBWRl6mgSbaaw,Le HAPPY - Portland,Portland,OR,97209,45.5303103,-122.6877587,4.0,376,1,"Nightlife, Restaurants, Food, French, Bars, Beer, Wine & Spirits, Creperies"
3315,4KUtjSBJYqFeeKG8iPbqYw,Sullivan's Gulch Bar & Grill,Portland,OR,97232,45.5349916,-122.6397597,3.5,42,0,"American (Traditional), Restaurants, Nightlife, Burgers, Sports Bars, Bars, Gay Bars"
3316,1xhWJBptefkbo4OZOiq-eQ,La Merced,Portland,OR,97203,45.587571,-122.7423886,3.5,6,0,"Mexican, Restaurants"
3317,v1a-4VwmVm2DlwtYxP3BxQ,KOI Fusion PDX,Portland,OR,97218,45.5893574,-122.5933326,4.0,26,0,"Food, Korean, Barbeque, Food Trucks, Restaurants, Asian Fusion"
3318,msw_Zi0fxJH3S-CRfIclyg,The Sausage Kitchen,Portland,OR,97267,45.3858844,-122.6093038,4.0,25,1,"Food, Meat Shops, Restaurants, Delis, Seafood Markets, Specialty Food"
3319,R-J9wdA_6kUeNT8OpvT3uA,Tacos Pa'Ella,Portland,OR,97266,45.5592430457,-122.6489280537,4.5,54,1,"Food, Food Trucks, Mexican, Street Vendors, Restaurants"
3320,Exwggl8L9SBpCzhe5MZhxA,Pita Pit,Portland,OR,97201,45.5113274,-122.6818236,3.5,67,1,"Sandwiches, Middle Eastern, Mediterranean, Fast Food, Restaurants, Food"
3321,ok2ivADDFpchAI_RB5FU3A,Yong Kang Street,Portland,OR,97204,45.5184023,-122.6772626,3.0,111,1,"Taiwanese, Noodles, Dim Sum, Chinese, Restaurants"
3322,ydF8F-8QRkAd2ikIohsn0A,Jack in the Box,Portland,OR,97211,45.5808818,-122.6616288,2.0,23,1,"Restaurants, Fast Food, Burgers, Breakfast & Brunch, Mexican, Tacos"
3323,AqzdD6-EtPn_D3AspEQWXQ,Chef Fresh Frozen Yogurt,Portland,OR,97204,45.5182536,-122.6761144,4.0,35,0,"Restaurants, Ice Cream & Frozen Yogurt, Vegetarian, Food, Desserts"
3324,VuB-FN_Kufs_ssB_j6jK_w,Powell Liquor Store,Portland,OR,97206,45.4972546,-122.6094529,3.5,21,1,"Food, Beer, Wine & Spirits"
3325,tGESETT_0tQaFybN22MkTA,Cafe Heat,Portland,OR,97211,45.5592411,-122.6522385,4.0,7,0,"Coffee & Tea, Food, Food Trucks, Local Flavor"
