,user_id,business_id,stars,useful,funny,cool,text,date,time,month,year,word_count,char_count,avg_word_len,stopword_count,cleaned_text,polarity,subjectivity,neg,neu,pos,compound,sentiment,Dominant_Topic,Keywords,Text_Chunks
182,foEN3mRCOlpoipN4YSeBFg,f0oH9z87AU0buNUJlwCYXQ,5.0,0.0,0.0,0.0,"This is the closest bar to my house and I've been coming here since it was Agenda (thank goodness it's not Assets anymore.)

The bartender is awesome!  The beer selection is great!  I love a good hefeweizen and this place always has a couple good ones to choose from.  I'm not a huge IPA guy but I also really enjoy the Stein Haus IPA.

The food is unique and the few items I've had have been very tasty if not slightly overpriced in my opinion.

Two pinball machines (I wish you guys would rotate them though) and free corn hole outside near the large, nice, covered patio.

This is a great place to come share a beer with a friend or two.

One of the things I really appreciate about this establishment is I get the impression that the staff really cares about making this a great place to hangout.  From the way they treat the guests to the decor that I've seen the bartender work on they really put themselves into this place.  Good job, keep it up!",2014-11-30 00:09:25,00:09:25,11.0,2014.0,179.0,953.0,4.273743016759776,71.0,closest bar house ive coming since agenda thank goodness asset anymore bartender awesome beer selection great love good hefeweizen place always couple good one choose im huge ipa guy also really enjoy stein haus ipa food unique item ive tasty slightly overpriced opinion two pinball machine wish guy would rotate though free corn hole outside near large nice covered patio great place come share beer friend two one thing really appreciate establishment get impression staff really care making great place hangout way treat guest decor ive seen bartender work really put place good job keep,0.44613095238095235,0.5747619047619047,0.012,0.686,0.302,0.9968,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['close', 'bar', 'house', 'agenda', 'goodness', 'asset', 'anymore', 'bartender', 'beer', 'selection', 'great', 'love', 'place', 'always', 'couple', 'one', 'choose', 'huge', 'guy', 'really', 'enjoy', 'unique', 'item', 'tasty', 'slightly', 'overprice', 'opinion', 'machine', 'wish', 'guy', 'rotate', 'free', 'corn', 'hole', 'large', 'covered', 'patio', 'great', 'place', 'share', 'beer', 'friend', 'thing', 'really', 'appreciate', 'establishment', 'impression', 'staff', 'really', 'care', 'great', 'place', 'hangout', 'way', 'treat', 'guest', 'decor', 'bartender', 'work', 'really', 'put', 'place', 'job', 'keep']"
183,YWeHmeVtoc_RMmEfuEqBrA,H_RM2u1WWGU1HkKZrYq2Ow,4.0,0.0,0.0,0.0,"I am Canadian so I know my donuts, I grew up on Tim Horton's but these are a different breed. My boyfriend and I sent to Portland last summer and our Airbnb host recommended blue star vs. Voodoo and I've had to go back every time. 

The donuts are tasty, sweet but sophisticated. Hard to say which flavor is my favorite but try them all, you really can't go wrong. 

There are a few locations so I have never had to line up around the block for a donut and they serve stumpton coffee at most places!",2015-10-17 01:16:54,01:16:54,10.0,2015.0,97.0,499.0,4.11340206185567,40.0,canadian know donut grew tim hortons different breed boyfriend sent portland last summer airbnb host recommended blue star v voodoo ive go back every time donut tasty sweet sophisticated hard say flavor favorite try really cant go wrong location never line around block donut serve stumpton coffee place,0.07583333333333334,0.5058333333333334,0.048,0.786,0.167,0.94,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['canadian', 'donut', 'grow', 'horton', 'different', 'breed', 'boyfriend', 'send', 'last', 'summer', 'host', 'recommend', 'star', 'voodoo', 'back', 'time', 'donut', 'tasty', 'sweet', 'sophisticated', 'hard', 'flavor', 'favorite', 'really', 'wrong', 'location', 'never', 'serve', 'coffee', 'place']"
184,8lEywHSvti2UjFP8ODbnHg,DMqzf-NXhsIWmoXSV7GS2Q,2.0,0.0,0.0,0.0,"The same reaction after my third visit: small portion, overpriced, and most significantly, a meh experience.  Today it was the Hash: ground uninspired pork, a few potato cubes, some creme fresh type concoction topped with a fried egg.  It was good, but I expected so much more from such a renowned venue.

My server was very friendly and gave a generous sample of a so-so soup.

...six spots in a very difficult area for parking.  No more.",2014-03-14 04:09:27,04:09:27,3.0,2014.0,78.0,439.0,4.64935064935065,31.0,reaction third visit small portion overpriced significantly meh experience today hash ground uninspired pork potato cube creme fresh type concoction topped fried egg good expected much renowned venue server friendly gave generous sample soso soup six spot difficult area parking,0.06000000000000001,0.5475,0.086,0.773,0.141,0.72,negative,4.0,"order, fry, chicken, dish, sauce, taste, sandwich, flavor, meat, egg","['reaction', 'third', 'visit', 'small', 'portion', 'overprice', 'significantly', 'meh', 'experience', 'today', 'hash', 'ground', 'uninspired', 'pork', 'potato', 'cube', 'fresh', 'type', 'concoction', 'top', 'fried', 'egg', 'expect', 'much', 'renowned', 'venue', 'server', 'friendly', 'give', 'generous', 'sample', 'soup', 'spot', 'difficult', 'area', 'parking']"
185,QvxwFq5iEXHsArgMbh6h4w,b4PgITSqSWoPhyJ-Mjko7Q,5.0,1.0,1.0,1.0,"Holly cow, amazing! Ordered a boba milk tea which is always my go too anywhere. It was fresh and yummy. Bragging right to the mojo crepe ..Mind blowing good. Frequent flyer miles here I come",2017-01-02 06:19:38,06:19:38,1.0,2017.0,35.0,190.0,4.457142857142857,10.0,holly cow amazing ordered boba milk tea always go anywhere fresh yummy bragging right mojo crepe mind blowing good frequent flyer mile come,0.3087301587301588,0.5003968253968254,0.0,0.71,0.29,0.9134,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['holly', 'cow', 'order', 'milk', 'tea', 'always', 'anywhere', 'fresh', 'yummy', 'bragging', 'mind', 'blow', 'frequent', 'flyer', 'mile']"
186,b0pzJCmhpl0SlaQpZlI3ew,DLGgb7AshSYzf5evS0BmqA,1.0,3.0,1.0,0.0,"I ordered delivery from City Thai through GrubHub.  I was given an estimate of 1-2 hours, which was understandable given that the weather was crappy.

After 2.5 hours I contacted GrubHub to find out where my food was.  If the restaurant needed to cancel because of weather or some other reason, that is one thing, but I heard nothing from them.  GrubHub reached out to the restaurant who said they were starting my order and promised it would be delivered in 25-30 ADDITIONAL minutes.  The restaurant had confirmed this, and I was told they were offering the delivery service directly.  OK, fine, at least I will get to eat dinner, and at this point it's too late to order delivery or pickup anywhere else.

At 3.5 hours, I contacted them again and subsequently received an email saying the order was cancelled because it was after 9:00, and the restaurant was closed.  I realize the GrubHub shares the blame here, but this is abysmal customer service from City Thai.  It is honestly inexcusable.  It is one thing to need to cancel an order because of weather, or driver issues, etc, but to provide (sparse) updates confirming that the order will be delivered and then simply close is un-freaking-believable.  There are plenty of other decent Thai places in Portland, please don't waste your time with this one.",2016-01-04 05:52:34,05:52:34,1.0,2016.0,232.0,1311.0,4.782222222222222,96.0,ordered delivery city thai grubhub given estimate 12 hour understandable given weather crappy 25 hour contacted grubhub find food restaurant needed cancel weather reason one thing heard nothing grubhub reached restaurant said starting order promised would delivered 2530 additional minute restaurant confirmed told offering delivery service directly ok fine least get eat dinner point late order delivery pickup anywhere else 35 hour contacted subsequently received email saying order cancelled 900 restaurant closed realize grubhub share blame abysmal customer service city thai honestly inexcusable one thing need cancel order weather driver issue etc provide sparse update confirming order delivered simply close unfreakingbelievable plenty decent thai place portland please dont waste time one,0.09861111111111111,0.4311507936507937,0.049,0.87,0.081,0.8359,negative,0.0,"order, time, wait, food, table, give, ask, back, service, never","['order', 'delivery', 'city', 'give', 'estimate', 'hour', 'understandable', 'give', 'weather', 'crappy', 'hour', 'contact', 'grubhub', 'find', 'food', 'restaurant', 'weather', 'reason', 'thing', 'hear', 'reach', 'restaurant', 'start', 'order', 'promise', 'deliver', 'additional', 'minute', 'restaurant', 'confirm', 'tell', 'offering', 'delivery', 'service', 'directly', 'fine', 'least', 'eat', 'dinner', 'point', 'late', 'order', 'delivery', 'pickup', 'anywhere', 'else', 'hour', 'contact', 'subsequently', 'receive', 'email', 'order', 'cancel', 'restaurant', 'close', 'realize', 'share', 'blame', 'customer', 'city', 'honestly', 'inexcusable', 'thing', 'cancel', 'order', 'weather', 'driver', 'issue', 'provide', 'sparse', 'update', 'confirm', 'order', 'deliver', 'simply', 'close', 'freak', 'believable', 'plenty', 'decent', 'place', 'waste', 'time']"
187,TYvbqfWZuuHqF-yuVVFCiQ,H_RM2u1WWGU1HkKZrYq2Ow,1.0,1.0,0.0,0.0,"Over priced and over rated, just like VooDoo.  If you're trendy and have more dollars than sense, this is your kind of place.",2016-10-13 23:52:03,23:52:03,10.0,2016.0,24.0,125.0,4.434782608695652,12.0,priced rated like voodoo youre trendy dollar sense kind place,0.6,0.9,0.0,0.898,0.102,0.3612,negative,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['price', 'rate', 'voodoo', 'trendy', 'dollar', 'sense', 'kind', 'place']"
188,RVKLoSxVUd2ZjR1IrOhidQ,X9sz3xeaLujW9PhsSLCQyg,4.0,0.0,0.0,0.0,First time visiting and we will be back. We had a nice lunch a pita with cous cous. They were very tasty and satisfying. The food was delivered quick and hot. Cous cous is vey popular for lunch and I can see why.,2018-03-23 13:11:38,13:11:38,3.0,2018.0,43.0,212.0,3.953488372093023,17.0,first time visiting back nice lunch pita cous cous tasty satisfying food delivered quick hot cous cous vey popular lunch see,0.3619047619047619,0.6547619047619048,0.066,0.761,0.173,0.6666,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['first', 'time', 'visit', 'back', 'lunch', 'cous', 'cous', 'tasty', 'satisfy', 'food', 'deliver', 'quick', 'hot', 'cous', 'cous', 'popular', 'lunch']"
189,Asa19CsZ49nIC6hMnHIRrA,A2EQ-c_AaRoTmRGfO-HByQ,3.0,0.0,0.0,0.0,I have a love/hate relationship with Hot Lips. This was the first pizza I had when I moved to Portland and ordered the Veggie Nirvana. The first time was SO good... the next couple times thereafter... not so much... the pizza was SOGGY AND COLD!  I like the delivery option (which always takes over an hour) and that you can order a good beer inside the joint with your pizza.,2015-07-16 14:22:04,14:22:04,7.0,2015.0,71.0,376.0,4.371428571428571,27.0,lovehate relationship hot lip first pizza moved portland ordered veggie nirvana first time good next couple time thereafter much pizza soggy cold like delivery option always take hour order good beer inside joint pizza,0.21874999999999997,0.48958333333333337,0.0,0.866,0.134,0.8847,neutral,0.0,"order, time, wait, food, table, give, ask, back, service, never","['love', 'hate', 'relationship', 'hot', 'lip', 'first', 'pizza', 'move', 'order', 'first', 'time', 'next', 'couple', 'time', 'thereafter', 'much', 'pizza', 'soggy', 'cold', 'delivery', 'option', 'always', 'hour', 'order', 'beer', 'joint', 'pizza']"
190,WwmWdDCJREohcxQqfnOL-A,H_RM2u1WWGU1HkKZrYq2Ow,5.0,0.0,0.0,0.0,Our first stop in Portland and I'm still dreaming about the passionfruit donut! We tried a little bit of everything and loved it all! The line at voodoo was down the block but there was hardly a wait at blue star. Glad we opted out of the tourist trap and came here instead. They may have the yeast donut down to a science (art form?). I'm not really a fan of cake donuts but their Mexican hot chocolate was tasty and not too dense. Must try passionfruit and horchata flavors. Apple fritter is also life affirming. Make this your first stop in Portland and you're guaranteed to have a great beginning to your trip!,2016-10-26 15:29:54,15:29:54,10.0,2016.0,114.0,614.0,4.394736842105263,49.0,first stop portland im still dreaming passionfruit donut tried little bit everything loved line voodoo block hardly wait blue star glad opted tourist trap came instead may yeast donut science art form im really fan cake donut mexican hot chocolate tasty dense must try passionfruit horchata flavor apple fritter also life affirming make first stop portland youre guaranteed great beginning trip,0.2246212121212121,0.49166666666666664,0.092,0.809,0.099,0.6025,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['first', 'stop', 'still', 'dream', 'little', 'bit', 'love', 'voodoo', 'block', 'hardly', 'wait', 'blue', 'star', 'opt', 'tourist', 'trap', 'instead', 'yeast', 'science', 'art', 'form', 'really', 'fan', 'cake', 'donut', 'mexican', 'hot', 'chocolate', 'tasty', 'dense', 'must', 'passionfruit', 'horchata', 'flavor', 'apple', 'life', 'affirm', 'first', 'stop', 'guarantee', 'great', 'beginning', 'trip']"
191,1UAb3zZQeGX6fzZax5DY1A,Aw7k9hYGOp2eNNO9SJXqag,5.0,0.0,0.0,0.0,Great bar and open late! Lightning Will intrigued us since it was open late and was a short walk from our hotel. Seems like a local spot in the evening time. The bartender was so friendly and welcoming she even was very excited to share her favorite spots in town. There were no complaints on the food. We all had a little something of everything. Not to expensive for being downtown. The best part was the game room. We really enjoyed our time and would recommend to other folks passing through!,2018-05-08 17:45:05,17:45:05,5.0,2018.0,91.0,496.0,4.461538461538462,37.0,great bar open late lightning intrigued u since open late short walk hotel seems like local spot evening time bartender friendly welcoming even excited share favorite spot town complaint food little something everything expensive downtown best part game room really enjoyed time would recommend folk passing,0.09765625,0.51875,0.0,0.695,0.305,0.9874,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['great', 'bar', 'open', 'late', 'lightning', 'intrigue', 'open', 'late', 'short', 'walk', 'hotel', 'local', 'spot', 'evening', 'time', 'bartender', 'friendly', 'welcome', 'excited', 'share', 'favorite', 'spot', 'town', 'complaint', 'food', 'little', 'expensive', 'downtown', 'part', 'game', 'room', 'really', 'enjoy', 'time', 'recommend', 'folk', 'pass']"
192,5Jx5efMw8Z40YIK0pZckbw,5PsApTz-WqhF_-8mfqGtGw,2.0,1.0,0.0,0.0,"Very mediocre. The Yumm sauce was whatever and the prices were not that great. I ordered the ""Original"" and there was nothing original about it...Just a bunch of salty rice in a bowl with avocado, tomato and beans. Meh. Next time in in a pinch for lunch I'll walk to one of the better, cheaper food carts up or down a few blocks.",2011-08-24 21:57:05,21:57:05,8.0,2011.0,63.0,329.0,4.238095238095238,29.0,mediocre yumm sauce whatever price great ordered original nothing original itjust bunch salty rice bowl avocado tomato bean meh next time pinch lunch ill walk one better cheaper food cart block,0.15,0.6785714285714286,0.12,0.807,0.074,-0.3085,negative,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['sauce', 'price', 'great', 'order', 'original', 'original', 'bunch', 'bean', 'next', 'time', 'lunch', 'walk', 'well', 'cheap', 'food', 'cart', 'block']"
193,uJ-oP0N8sIXWOI2E8D9Wyw,48-tBsPQlSw5VD0IX6CxSg,5.0,1.0,0.0,1.0,"My new favorite pizza.  They have EXCELLENT, gluten-free crust, which is a big deal because I can't do the gluten anymore and feel punished by the pizza god's as most options are bland and taste like cardboard.  Thank you, Baby Doll.  We did a #2 (dates, bacon, walnut, mushrooms) and it was out of this world, the dates were heavenly.  We also ordered a margarita which was great. This is our go-to now, and our party guests were super impressed and also hooked! Plus, they have delivery.",2015-12-20 21:21:28,21:21:28,12.0,2015.0,91.0,489.0,4.586206896551724,35.0,new favorite pizza excellent glutenfree crust big deal cant gluten anymore feel punished pizza god option bland taste like cardboard thank baby doll 2 date bacon walnut mushroom world date heavenly also ordered margarita great goto party guest super impressed also hooked plus delivery,0.4503787878787879,0.725568181818182,0.027,0.697,0.276,0.9809,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['new', 'favorite', 'pizza', 'excellent', 'gluten', 'free', 'crust', 'big', 'deal', 'gluten', 'anymore', 'feel', 'punish', 'pizza', 'god', 'option', 'taste', 'cardboard', 'baby', 'date', 'date', 'heavenly', 'order', 'guest', 'super', 'impress', 'hook', 'delivery']"
194,pUgOQCWUyTCKAxb5zBtMdQ,p_TTjPNPnOUvovpDxuHqvA,3.0,2.0,0.0,0.0,"The Blind Onion is pretty dark and smoky for a restaurant, almost more of a dive bar with pizza than a pizza place you can smoke in.
Nothing super fancy among the options, just good pizza (thin crust style) done right. It's a shame about all the divey atmosphere though, I'm really not into that much smoke when I eat, although this location can be more fun to grab a beer at as it's usually busier than the other locations.",2007-05-21 06:54:19,06:54:19,5.0,2007.0,79.0,424.0,4.3125,34.0,blind onion pretty dark smoky restaurant almost dive bar pizza pizza place smoke nothing super fancy among option good pizza thin crust style done right shame divey atmosphere though im really much smoke eat although location fun grab beer usually busier location,0.07690476190476189,0.536904761904762,0.097,0.799,0.105,0.1894,neutral,1.0,"bar, beer, drink, pretty, tea, burger, pizza, place, big, little","['blind', 'onion', 'pretty', 'dark', 'smoky', 'restaurant', 'almost', 'dive', 'bar', 'pizza', 'pizza', 'place', 'smoke', 'super', 'fancy', 'option', 'pizza', 'thin', 'crust', 'divey', 'atmosphere', 'really', 'much', 'smoke', 'eat', 'location', 'beer', 'usually', 'busy', 'location']"
195,qDFakg6V2eM0hh2xW1F8dA,cHfhNZoX9HOBfPzIaR3E_w,1.0,0.0,0.0,0.0,It's Walmart.  What do you think happens here?  It starts out looking like a decent store and then deteriorates into trash.  This is how it worked in my hometown.  Then there's the fact they won't pay their employees well or offer decent benefits.  Or punish them for voting the 'wrong way'.  Why would anyone spend their money here?,2013-08-03 18:35:09,18:35:09,8.0,2013.0,64.0,333.0,4.655172413793103,21.0,walmart think happens start looking like decent store deteriorates trash worked hometown there fact wont pay employee well offer decent benefit punish voting wrong way would anyone spend money,-0.05555555555555556,0.7444444444444445,0.097,0.772,0.131,-0.0936,negative,0.0,"order, time, wait, food, table, give, ask, back, service, never","['happen', 'start', 'look', 'decent', 'store', 'deteriorate', 'trash', 'work', 'hometown', 'fact', 'pay', 'employee', 'well', 'offer', 'decent', 'benefit', 'punish', 'vote', 'wrong', 'way', 'spend', 'money']"
196,Po_p1Ar240DgtxmZl1YAog,nZqhNiDJ0_F8iam5PUQojg,5.0,2.0,0.0,0.0,"Wayne was on time, entertaining, educational, and thoughtful. He's flexible, and will tailor the tour to your likes/needs if you want, but will also take you off the beaten path to his favorites.

Every winery we walked into with him, he knew a TON about and also had great relationships with all of the winemakers. Many of them gave us tasting discounts or free tastings. Lenne was my favorite- beautiful views and amazing pinot noir (coming from a girl who isn't even a big pinot fan).

Lastly, the lunch he packed us was AMAZING. Fresh baked banana bread, strawberries, almonds, cheese/various meats/crackers, pistachio cookies, mmm. We devoured it.

We had a great time!",2013-04-10 16:46:40,16:46:40,4.0,2013.0,110.0,674.0,4.946902654867257,45.0,wayne time entertaining educational thoughtful he flexible tailor tour likesneeds want also take beaten path favorite every winery walked knew ton also great relationship winemaker many gave u tasting discount free tasting lenne favorite beautiful view amazing pinot noir coming girl isnt even big pinot fan lastly lunch packed u amazing fresh baked banana bread strawberry almond cheesevarious meatscrackers pistachio cooky mmm devoured great time,0.4666666666666667,0.6477777777777778,0.024,0.634,0.342,0.9943,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['time', 'entertain', 'educational', 'thoughtful', 'flexible', 'tailor', 'tour', 'like', 'beat', 'path', 'favorite', 'winery', 'walk', 'ton', 'great', 'relationship', 'winemaker', 'give', 'taste', 'discount', 'free', 'tasting', 'lenne', 'favorite', 'beautiful', 'view', 'amazing', 'noir', 'girl', 'big', 'pinot', 'fan', 'lastly', 'lunch', 'pack', 'amazing', 'fresh', 'baked', 'banana', 'bread', 'strawberrie', 'almond', 'cheese', 'various', 'meat', 'cracker', 'pistachio', 'cookie', 'mmm', 'devour', 'great', 'time']"
197,ADMIxkQMfuaE3xVZ2VYY3g,X9sz3xeaLujW9PhsSLCQyg,5.0,0.0,0.0,0.0,"If visiting Portland - or if you live here, you must eat here! My wife and I know our Mediterranean food, and this place is as good as it gets. The owner even bet me his grilled octopus would live up to the one I ate seaside in my native Cyprus. I was shocked when it was even better! Our young boys devoured their gyro platters as did I, and my wife loved her grilled salmon gyro. The bacon-wrapped dolmades are to die for. Unfortunately we don't live in Portland, but we will make Gastromania a must-visit on any future visit.",2016-09-06 01:45:22,01:45:22,9.0,2016.0,101.0,528.0,4.237623762376238,40.0,visiting portland live must eat wife know mediterranean food place good get owner even bet grilled octopus would live one ate seaside native cyprus shocked even better young boy devoured gyro platter wife loved grilled salmon gyro baconwrapped dolmades die unfortunately dont live portland make gastromania mustvisit future visit,0.1209090909090909,0.5725,0.038,0.875,0.087,0.6524,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['visit', 'must', 'eat', 'wife', 'place', 'owner', 'grill', 'ate', 'seaside', 'native', 'cyprus', 'shock', 'well', 'young', 'boy', 'devour', 'platter', 'wife', 'love', 'grilled', 'wrap', 'dolmade', 'die', 'unfortunately', 'live', 'must', 'visit', 'future', 'visit']"
198,LJOBIvwKNIVxBioKFAdl1A,9gOBmODi5-XQ0EbIxkx2MQ,1.0,0.0,0.0,0.0,"I was really looking forward to dine at this pub, but was greeted by a cold waitress who passed my guest an I three times without sitting us. It seems like all the staff there was rude and didn't place importance in good service to the clients.",2011-11-30 03:47:34,03:47:34,11.0,2011.0,47.0,244.0,4.212765957446808,20.0,really looking forward dine pub greeted cold waitress passed guest three time without sitting u seems like staff rude didnt place importance good service client,0.0,0.6,0.114,0.719,0.167,0.474,negative,0.0,"order, time, wait, food, table, give, ask, back, service, never","['really', 'look', 'forward', 'greet', 'cold', 'waitress', 'pass', 'guest', 'time', 'sit', 'staff', 'rude', 'place', 'importance', 'service', 'client']"
199,PJLzbA6p2brE-jJYJ0fl8w,e56Itu8AwOurYx1pQxdd8A,5.0,0.0,0.0,0.0,"Seriously one of the best waffle places that I've ever tried! Cute little shop that makes you feel all warm and fuzzy inside. Their teas/lemonades are really delicious and is definitely recommended! I ordered the 3 B's. Our order came out the window really quick and we found outside seating. 

Waffle was crispy on the outside and soft on the inside with a slight sweetness. The toppings worked well together. At first I thought the serving size was too small but after finishing the waffle and the lemonade, you leave feeling satisfied.

The price is really affordable considering the quality of the menu items and the service. Definitely a recommended location in Portland!",2015-08-30 15:20:43,15:20:43,8.0,2015.0,112.0,676.0,4.964601769911504,40.0,seriously one best waffle place ive ever tried cute little shop make feel warm fuzzy inside teaslemonades really delicious definitely recommended ordered 3 b order came window really quick found outside seating waffle crispy outside soft inside slight sweetness topping worked well together first thought serving size small finishing waffle lemonade leave feeling satisfied price really affordable considering quality menu item service definitely recommended location portland,0.20857843137254906,0.4774509803921569,0.021,0.767,0.212,0.9671,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['seriously', 'waffle', 'place', 'ever', 'cute', 'little', 'shop', 'feel', 'warm', 'fuzzy', 'tea', 'lemonade', 'really', 'delicious', 'definitely', 'recommend', 'order', 'order', 'window', 'really', 'quick', 'find', 'outside', 'seat', 'waffle', 'crispy', 'soft', 'slight', 'sweetness', 'topping', 'work', 'well', 'together', 'first', 'serve', 'size', 'small', 'finish', 'waffle', 'lemonade', 'leave', 'feel', 'satisfied', 'price', 'really', 'affordable', 'considering', 'quality', 'menu', 'item', 'service', 'definitely', 'recommend']"
200,JsNbwpiJ7_PC9tcwYJRxJA,H_RM2u1WWGU1HkKZrYq2Ow,1.0,0.0,0.0,0.0,Saturday before noon counters were clean and only one flavor donut left. The maple bacon. Grabbed from the tray under the counter. Nothing special and over priced. A swarm of people walked in after me and walked right back out or bought coffee. Disappointment,2017-03-03 18:57:25,18:57:25,3.0,2017.0,44.0,259.0,4.909090909090909,17.0,saturday noon counter clean one flavor donut left maple bacon grabbed tray counter nothing special priced swarm people walked walked right back bought coffee disappointment,0.06825396825396825,0.3678571428571428,0.113,0.832,0.055,-0.4325,negative,0.0,"order, time, wait, food, table, give, ask, back, service, never","['noon', 'counter', 'clean', 'flavor', 'donut', 'leave', 'grab', 'counter', 'special', 'price', 'swarm', 'people', 'walk', 'walk', 'back', 'buy', 'coffee', 'disappointment']"
201,Rove-_SK-PAezQPQS7cnaQ,GvLnnALFOCdxdUrUCSfs-Q,4.0,2.0,0.0,2.0,"Sunday is Happy Hour all day and they have a ""Build your own Bloody Mary"" bar.
I had the Hazel nut crusted Halibut, raw oysters, shrimp and scallops in an Asian slaw over linguini.  I also tried a piece of the fried Halibut.  Go with the Hazel nut crusted its far better.  
The place was very slow, we arrived about 15 min after opening and sat in the bar to get the Happy Hour prices.  The bar tender was great and offered ideas. 
I would like to return to try several other items on the menu.",2015-06-08 18:18:26,18:18:26,6.0,2015.0,99.0,494.0,4.09375,37.0,sunday happy hour day build bloody mary bar hazel nut crusted halibut raw oyster shrimp scallop asian slaw linguini also tried piece fried halibut go hazel nut crusted far better place slow arrived 15 min opening sat bar get happy hour price bar tender great offered idea would like return try several item menu,0.16692307692307692,0.6011538461538461,0.026,0.795,0.179,0.9524,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['build', 'bloody', 'crust', 'halibut', 'raw', 'oyster', 'shrimp', 'piece', 'fry', 'crust', 'far', 'well', 'place', 'slow', 'arrive', 'sit', 'bar', 'happy', 'hour', 'price', 'bar', 'tender', 'great', 'offer', 'idea', 'return', 'several', 'item', 'menu']"
202,AsDPajAdVBsXydg60AIsdw,tCbdrRPZA0oiIYSmHG3J0w,5.0,0.0,0.0,0.0,"I'm not usually a fan of airport food. I usually like to arrive and get to where I need to go. However, I had no choice this past weekend on our first trip to Portland but to stay at the airport for four hours and wait for my boyfriend's flight to arrive. I was hungry and this place seemed popular compared to the other surrounding food areas. I got their weekly special french dip sandwich, not really expecting much except to fuel my stomach but was surprised how good it was! It had the meat with au ju, mayo, chipotle, and blue cheese. Wish I had time to get a sandwich before we headed home.",2015-04-28 21:11:10,21:11:10,4.0,2015.0,115.0,597.0,4.2,46.0,im usually fan airport food usually like arrive get need go however choice past weekend first trip portland stay airport four hour wait boyfriend flight arrive hungry place seemed popular compared surrounding food area got weekly special french dip sandwich really expecting much except fuel stomach surprised good meat au ju mayo chipotle blue cheese wish time get sandwich headed home,0.13809523809523808,0.37956349206349205,0.024,0.829,0.147,0.9514,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['usually', 'fan', 'airport', 'food', 'usually', 'arrive', 'however', 'choice', 'weekend', 'first', 'trip', 'stay', 'hour', 'wait', 'boyfriend', 'flight', 'arrive', 'hungry', 'place', 'popular', 'compare', 'surround', 'food', 'area', 'weekly', 'special', 'french', 'dip', 'sandwich', 'really', 'expect', 'much', 'fuel', 'stomach', 'surprised', 'meat', 'time', 'sandwich', 'head', 'home']"
203,NFr1sV3ipV_mMD-VhefjqQ,9gOBmODi5-XQ0EbIxkx2MQ,4.0,0.0,0.0,0.0,"Really delightful little place in a ""food desert."" Service was cheerful. We went for Saturday brunch... They made a cute little bunny pancake with berry eyes and whipped cream mouth. Roasted potatoes were great, and the coffee comes with free refills. The only thing I didn't like was that my otherwise-perfect salmon eggs Benedict came with very smoky housemade chopped salmon instead of lox. However, I appreciated that they honored my ""over-hard"" poached egg request. Will go back for lunch/dinner.",2014-08-10 19:42:23,19:42:23,8.0,2014.0,80.0,501.0,5.275,23.0,really delightful little place food desert service cheerful went saturday brunch made cute little bunny pancake berry eye whipped cream mouth roasted potato great coffee come free refill thing didnt like otherwiseperfect salmon egg benedict came smoky housemade chopped salmon instead lox however appreciated honored overhard poached egg request go back lunchdinner,0.325,0.6277777777777778,0.021,0.726,0.253,0.975,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['really', 'delightful', 'little', 'place', 'food', 'desert', 'cute', 'little', 'bunny', 'pancake', 'eye', 'whip', 'cream', 'mouth', 'roast', 'potato', 'great', 'coffee', 'free', 'refill', 'thing', 'otherwise', 'perfect', 'salmon', 'egg', 'benedict', 'smoky', 'housemade', 'chop', 'salmon', 'instead', 'lox', 'however', 'appreciate', 'honor', 'hard', 'poached', 'egg', 'request', 'back', 'lunch', 'dinner']"
204,qXVJPuiOR7lG2oThd-O4Zw,6A1xmbfx_m8fnb0LCRKr8w,5.0,0.0,0.0,0.0,Nice service.  Clean.  Many flavors.  $0.40/oz takes credit card/American Express.,2011-04-21 23:24:59,23:24:59,4.0,2011.0,13.0,82.0,7.0,0.0,nice service clean many flavor 040oz take credit cardamerican express,0.48888888888888893,0.7333333333333334,0.0,0.464,0.536,0.7964,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['service', 'clean', 'flavor', 'oz', 'credit', 'card']"
